datetime,temperature_dht,humidity_dht,temperature_bme,humidity_bme,pressure
2024-12-07 06:14:41,22.9,31.2,21.99,31.77,883.55
2024-12-07 06:15:41,22.8,32.4,21.99,31.77,883.54
2024-12-07 06:16:42,22.6,31.0,22.02,31.74,883.54
2024-12-07 06:17:42,21.6,32.2,22.29,31.41,883.53
2024-12-07 06:18:43,22.0,31.5,22.28,31.38,883.56
2024-12-07 06:19:43,22.9,30.4,22.25,31.32,883.59
2024-12-07 06:20:43,22.9,31.6,22.15,31.33,883.59
2024-12-07 06:21:44,22.8,31.2,22.09,31.47,883.56
2024-12-07 06:22:44,21.9,30.8,22.06,31.64,883.56
2024-12-07 06:23:45,21.9,32.4,21.96,31.66,883.63
2024-12-07 06:24:45,22.2,32.0,21.96,31.65,883.55
2024-12-07 06:25:45,22.8,32.7,21.91,31.76,883.59
2024-12-07 06:26:46,22.5,32.3,21.88,31.74,883.6
2024-12-07 06:27:46,22.4,32.1,21.84,31.8,883.58
2024-12-07 06:28:47,21.6,32.6,21.84,31.79,883.68
2024-12-07 06:29:47,21.4,31.0,21.87,31.81,883.64
2024-12-07 06:30:48,21.0,32.2,21.84,31.73,883.6
2024-12-07 06:31:48,22.5,32.0,21.85,31.88,883.61
2024-12-07 06:32:49,21.3,32.5,21.85,31.74,883.69
2024-12-07 06:33:49,21.7,31.1,21.85,31.6,883.67
2024-12-07 06:34:50,22.4,30.9,21.91,31.56,883.69
2024-12-07 06:35:50,21.6,31.5,21.86,31.78,883.71
2024-12-07 06:36:51,22.5,31.1,21.89,31.54,883.58
2024-12-07 06:37:51,22.7,31.2,21.91,31.87,883.67
2024-12-07 06:38:52,21.1,31.2,21.86,31.93,883.69
2024-12-07 06:39:52,22.0,30.7,21.9,31.61,883.6
2024-12-07 06:40:53,22.6,30.8,21.94,31.69,883.68
2024-12-07 06:41:53,21.1,31.6,21.95,31.47,883.67
2024-12-07 06:42:54,22.5,31.8,21.93,31.53,883.62
2024-12-07 06:43:54,21.6,32.2,21.88,31.55,883.73
2024-12-07 06:44:55,22.0,32.3,21.82,31.67,883.7
2024-12-07 06:45:55,22.6,32.3,21.88,31.65,883.78
2024-12-07 06:46:56,22.3,31.0,21.89,31.48,883.77
2024-12-07 06:47:56,22.0,31.0,21.84,31.88,883.71
2024-12-07 06:48:57,22.1,30.8,21.9,31.57,883.79
2024-12-07 06:49:57,22.0,31.3,21.88,31.5,883.76
2024-12-07 06:50:58,22.9,32.3,22.02,31.42,883.75
2024-12-07 06:51:58,21.7,30.9,21.98,31.53,883.8
2024-12-07 06:52:59,22.8,30.7,21.95,31.34,883.78
2024-12-07 06:53:59,21.4,32.1,21.86,31.55,883.84
2024-12-07 06:55:00,21.0,32.4,21.8,31.6,883.78
2024-12-07 06:56:00,22.2,31.7,21.81,31.58,883.8
2024-12-07 06:57:00,22.1,31.3,21.82,31.83,883.87
2024-12-07 06:58:01,22.2,32.2,21.88,31.7,883.95
2024-12-07 06:59:01,22.3,31.0,21.85,31.43,883.91
2024-12-07 07:00:02,22.7,31.9,21.84,31.51,883.9
2024-12-07 07:01:02,22.3,31.4,21.84,31.49,883.95
2024-12-07 07:02:03,22.6,31.2,21.94,31.35,884.0
2024-12-07 07:03:03,22.6,31.7,21.96,31.39,883.98
2024-12-07 07:04:03,22.5,31.4,21.95,31.55,884.13
2024-12-07 07:05:03,22.1,32.2,21.9,31.51,884.08
2024-12-07 07:06:03,22.6,32.0,21.98,31.16,884.22
2024-12-07 07:07:04,22.8,31.0,21.94,31.31,884.14
2024-12-07 07:08:04,22.4,31.1,21.91,31.33,884.23
2024-12-07 07:09:05,22.6,31.1,21.86,31.36,884.25
2024-12-07 07:10:05,22.3,31.2,21.87,31.44,884.18
2024-12-07 07:11:05,21.4,31.3,21.83,31.44,884.15
2024-12-07 07:12:05,22.6,32.0,21.78,31.6,884.21
2024-12-07 07:13:06,22.6,31.3,21.78,31.69,884.26
2024-12-07 07:14:06,21.1,31.3,21.8,31.76,884.26
2024-12-07 07:15:07,22.2,32.2,21.78,31.63,884.2
2024-12-07 07:16:07,21.1,32.0,21.8,31.76,884.21
2024-12-07 07:17:07,22.6,32.1,21.83,31.72,884.2
2024-12-07 07:18:07,21.6,31.6,21.91,31.74,884.18
2024-12-07 07:19:08,21.4,31.5,21.87,31.7,884.2
2024-12-07 07:20:08,21.4,32.6,21.85,31.8,884.12
2024-12-07 07:21:09,21.1,32.1,21.83,31.85,884.09
2024-12-07 07:22:09,22.0,31.2,21.79,31.77,884.12
2024-12-07 07:23:09,22.5,32.0,21.79,31.83,884.17
2024-12-07 07:24:09,22.7,32.2,21.82,31.79,884.13
2024-12-07 07:25:10,22.3,31.5,21.83,31.82,884.12
2024-12-07 07:26:10,21.6,31.2,21.81,31.75,884.17
2024-12-07 07:27:11,22.1,31.0,21.94,31.56,884.14
2024-12-07 07:28:11,22.2,31.8,21.88,31.61,884.1
2024-12-07 07:29:11,21.4,32.5,21.82,31.66,884.18
2024-12-07 07:30:11,22.1,31.3,21.79,31.76,884.14
2024-12-07 07:31:12,21.1,30.9,21.81,31.79,884.11
2024-12-07 07:32:12,22.1,31.2,21.8,31.69,884.13
2024-12-07 07:33:13,22.4,32.3,21.83,32.09,884.09
2024-12-07 07:34:13,22.3,32.2,21.81,31.86,884.09
2024-12-07 07:35:13,21.4,31.1,21.81,31.86,884.15
2024-12-07 07:36:13,21.3,32.2,21.78,31.89,884.08
2024-12-07 07:37:14,21.0,31.0,21.76,31.84,884.07
2024-12-07 07:38:14,21.3,32.5,21.8,31.98,884.11
2024-12-07 07:39:15,22.5,32.4,21.95,31.7,884.15
2024-12-07 07:40:15,22.4,32.4,21.93,31.69,884.15
2024-12-07 07:41:15,21.4,32.0,21.94,31.78,884.12
2024-12-07 07:42:15,21.5,31.4,21.94,31.71,884.2
2024-12-07 07:43:16,21.4,30.9,21.91,31.79,884.1
2024-12-07 07:44:16,22.4,32.4,21.96,31.81,884.14
2024-12-07 07:45:17,21.7,32.5,21.96,31.75,884.07
2024-12-07 07:46:17,22.2,32.5,21.97,31.8,884.13
2024-12-07 07:47:17,21.5,32.6,21.95,31.83,884.1
2024-12-07 07:48:17,22.6,32.6,21.93,32.02,884.05
2024-12-07 07:49:18,21.8,32.3,21.98,31.8,884.2
2024-12-07 07:50:18,21.4,32.0,22.0,31.74,884.23
2024-12-07 07:51:19,21.8,32.0,21.99,31.76,884.17
2024-12-07 07:52:19,21.6,31.7,22.0,31.84,884.09
2024-12-07 07:53:19,22.8,31.1,21.99,31.69,884.11
2024-12-07 07:54:19,21.9,32.0,22.01,31.63,884.11
2024-12-07 07:55:20,21.7,30.8,22.02,31.57,884.08
2024-12-07 07:56:20,22.2,32.1,21.98,31.9,884.09
2024-12-07 07:57:21,21.9,30.8,22.01,31.61,884.13
2024-12-07 07:58:21,21.9,31.7,22.0,31.59,884.09
2024-12-07 07:59:21,21.1,30.9,21.92,31.65,884.13
2024-12-07 08:00:21,22.1,32.5,21.84,31.7,884.19
2024-12-07 08:01:22,21.7,31.3,21.88,31.75,884.24
2024-12-07 08:02:22,22.1,32.1,21.89,31.8,884.25
2024-12-07 08:03:23,22.3,31.1,21.81,31.71,884.28
2024-12-07 08:04:23,21.3,31.0,21.78,31.74,884.42
2024-12-07 08:05:23,22.1,31.3,21.76,31.71,884.41
2024-12-07 08:06:23,22.2,32.5,21.74,31.84,884.36
2024-12-07 08:07:24,21.0,31.0,21.7,31.79,884.33
2024-12-07 08:08:24,22.0,31.4,21.73,31.68,884.34
2024-12-07 08:09:25,22.4,31.1,21.76,31.56,884.33
2024-12-07 08:10:25,21.0,31.0,21.73,31.7,884.43
2024-12-07 08:11:25,22.4,32.0,21.74,31.67,884.41
2024-12-07 08:12:25,21.6,31.2,21.8,31.58,884.45
2024-12-07 08:13:26,22.5,32.1,21.98,31.36,884.44
2024-12-07 08:14:26,22.1,32.4,21.96,32.02,884.55
2024-12-07 08:15:27,21.3,31.7,21.94,31.95,884.55
2024-12-07 08:16:27,21.6,32.0,22.31,31.35,884.62
2024-12-07 08:17:27,23.7,30.3,23.03,29.68,884.59
2024-12-07 08:18:27,22.6,28.2,23.31,28.56,884.63
2024-12-07 08:19:28,23.6,28.6,23.28,28.82,884.65
2024-12-07 08:20:28,22.9,29.2,23.45,29.03,884.65
2024-12-07 08:21:29,23.2,29.0,23.46,29.43,884.67
2024-12-07 08:22:29,23.0,30.1,23.31,30.22,884.63
2024-12-07 08:23:29,22.8,30.4,23.29,29.92,884.66
2024-12-07 08:24:29,23.1,30.1,22.9,30.9,884.72
2024-12-07 08:25:30,22.1,31.6,22.64,31.4,884.7
2024-12-07 08:26:30,22.6,32.4,22.51,31.59,884.66
2024-12-07 08:27:31,22.6,31.1,22.34,31.52,884.71
2024-12-07 08:28:31,22.6,32.4,22.31,31.67,884.65
2024-12-07 08:29:31,22.2,31.9,22.44,31.76,884.7
2024-12-07 08:30:31,23.0,31.5,22.4,32.15,884.75
2024-12-07 08:31:32,21.6,33.1,22.37,32.8,884.69
2024-12-07 08:32:32,21.8,32.9,22.42,33.22,884.64
2024-12-07 08:33:33,22.6,33.8,22.46,33.14,884.64
2024-12-07 08:34:33,23.3,32.2,22.43,32.83,884.74
2024-12-07 08:35:33,22.9,32.5,22.31,32.91,884.67
2024-12-07 08:36:33,22.7,32.1,22.22,32.71,884.65
2024-12-07 08:37:34,22.5,33.2,22.15,32.79,884.66
2024-12-07 08:38:34,22.3,32.1,22.13,32.79,884.62
2024-12-07 08:39:35,22.3,33.2,22.11,32.74,884.59
2024-12-07 08:40:35,21.5,32.2,22.1,32.75,884.61
2024-12-07 08:41:35,22.4,32.5,22.09,32.79,884.62
2024-12-07 08:42:35,22.7,32.0,22.09,32.53,884.57
2024-12-07 08:43:36,21.8,33.0,22.07,32.76,884.57
2024-12-07 08:44:36,22.2,32.1,22.07,32.24,884.64
2024-12-07 08:45:37,21.4,32.8,22.08,32.34,884.61
2024-12-07 08:46:37,22.9,31.7,22.08,32.41,884.66
2024-12-07 08:47:37,22.4,31.3,22.07,31.68,884.67
2024-12-07 08:48:37,22.5,31.8,22.08,32.3,884.72
2024-12-07 08:49:38,22.3,31.0,22.08,31.75,884.77
2024-12-07 08:50:38,22.9,31.1,22.09,31.43,884.75
2024-12-07 08:51:39,21.7,32.3,22.1,31.98,884.77
2024-12-07 08:52:39,21.3,33.0,22.09,32.38,884.84
2024-12-07 08:53:39,21.6,31.5,22.07,31.33,884.78
2024-12-07 08:54:39,22.3,31.7,22.06,31.26,884.69
2024-12-07 08:55:40,22.6,32.0,22.05,31.28,884.73
2024-12-07 08:56:40,22.9,32.0,22.07,31.43,884.7
2024-12-07 08:57:41,21.8,32.7,22.06,31.88,884.61
2024-12-07 08:58:41,22.8,31.6,22.06,31.36,884.71
2024-12-07 08:59:41,21.8,32.0,22.05,31.7,884.67
2024-12-07 09:00:41,22.8,31.5,22.06,31.35,884.68
2024-12-07 09:01:42,22.6,32.5,22.05,31.66,884.7
2024-12-07 09:02:42,21.4,32.6,22.07,31.72,884.7
2024-12-07 09:03:43,22.8,31.8,22.06,31.61,884.68
2024-12-07 09:04:43,22.3,31.1,22.15,31.38,884.74
2024-12-07 09:05:43,21.9,31.9,22.1,32.03,884.77
2024-12-07 09:06:43,22.8,32.7,22.07,32.2,884.76
2024-12-07 09:07:44,22.6,31.9,22.42,31.49,884.74
2024-12-07 09:08:44,21.9,32.8,22.28,31.94,884.79
2024-12-07 09:09:45,21.8,31.2,22.25,31.85,884.74
2024-12-07 09:10:45,22.5,31.5,22.2,32.17,884.78
2024-12-07 09:11:45,21.6,32.4,22.22,32.63,884.73
2024-12-07 09:12:45,21.6,33.0,22.2,32.73,884.7
2024-12-07 09:13:46,21.6,32.9,22.27,32.32,884.69
2024-12-07 09:14:46,22.8,33.3,22.26,32.84,884.68
2024-12-07 09:15:47,22.1,33.6,22.22,33.05,884.67
2024-12-07 09:16:47,21.8,33.2,22.16,33.34,884.67
2024-12-07 09:17:47,22.9,34.1,22.11,33.25,884.63
2024-12-07 09:18:47,21.4,33.1,22.1,33.32,884.61
2024-12-07 09:19:48,21.4,32.5,22.09,33.42,884.63
2024-12-07 09:20:48,21.9,34.1,22.1,33.55,884.66
2024-12-07 09:21:49,22.3,34.2,22.1,33.57,884.59
2024-12-07 09:22:49,22.7,33.1,22.1,33.6,884.63
2024-12-07 09:23:49,21.4,34.0,22.13,33.52,884.65
2024-12-07 09:24:49,21.6,33.7,22.14,33.52,884.7
2024-12-07 09:25:50,21.9,34.1,22.14,33.48,884.75
2024-12-07 09:26:50,22.9,34.3,22.14,33.67,884.67
2024-12-07 09:27:51,21.2,32.9,22.11,33.74,884.62
2024-12-07 09:28:51,21.9,33.3,22.11,33.84,884.68
2024-12-07 09:29:51,21.5,34.2,22.11,33.8,884.63
2024-12-07 09:30:51,21.7,34.3,22.12,33.67,884.61
2024-12-07 09:31:52,22.5,33.6,22.13,33.85,884.62
2024-12-07 09:32:52,21.4,34.7,22.15,33.87,884.65
2024-12-07 09:33:53,21.4,34.1,22.16,33.95,884.65
2024-12-07 09:34:53,22.0,33.3,22.16,33.75,884.57
2024-12-07 09:35:53,21.8,34.5,22.17,33.75,884.64
2024-12-07 09:36:53,22.6,33.4,22.22,33.78,884.54
2024-12-07 09:37:54,23.1,33.2,22.22,33.98,884.57
2024-12-07 09:38:54,22.7,33.8,22.23,33.9,884.58
2024-12-07 09:39:55,22.5,34.7,22.23,33.88,884.63
2024-12-07 09:40:55,22.5,33.6,22.22,33.9,884.51
2024-12-07 09:41:55,22.4,34.2,22.22,34.13,884.62
2024-12-07 09:42:55,21.8,34.0,22.24,34.2,884.6
2024-12-07 09:43:56,23.0,34.9,22.26,34.51,884.6
2024-12-07 09:44:56,23.1,33.8,22.27,34.22,884.56
2024-12-07 09:45:57,22.9,34.7,22.29,34.07,884.59
2024-12-07 09:46:57,23.1,35.0,22.29,34.13,884.59
2024-12-07 09:47:57,21.9,33.9,22.29,34.16,884.53
2024-12-07 09:48:57,23.0,33.5,22.31,33.94,884.57
2024-12-07 09:49:58,22.6,33.8,22.4,33.93,884.56
2024-12-07 09:50:58,22.0,33.7,22.39,34.0,884.6
2024-12-07 09:51:59,22.6,33.6,22.39,34.0,884.63
2024-12-07 09:52:59,23.2,33.3,22.38,34.11,884.67
2024-12-07 09:53:59,22.1,33.6,22.4,34.12,884.63
2024-12-07 09:54:59,22.9,33.9,22.41,34.16,884.63
2024-12-07 09:56:00,23.0,33.2,22.43,34.07,884.63
2024-12-07 09:57:00,22.7,34.7,22.43,34.08,884.53
2024-12-07 09:58:01,22.7,34.7,22.44,34.23,884.48
2024-12-07 09:59:01,23.3,35.2,22.45,34.37,884.5
2024-12-07 10:00:01,23.2,33.6,22.49,34.22,884.45
2024-12-07 10:01:01,23.3,34.2,22.49,34.07,884.37
2024-12-07 10:02:02,22.0,33.5,22.54,33.89,884.47
2024-12-07 10:03:02,22.1,33.5,22.55,33.95,884.43
2024-12-07 10:04:03,22.0,34.3,22.57,33.92,884.4
2024-12-07 10:05:03,22.8,33.7,22.58,34.03,884.33
2024-12-07 10:06:03,21.8,34.4,22.57,33.93,884.35
2024-12-07 10:07:03,22.0,34.5,22.66,33.78,884.26
2024-12-07 10:08:04,22.2,33.1,22.7,33.69,884.28
2024-12-07 10:09:04,22.6,33.4,22.79,32.79,884.27
2024-12-07 10:10:05,22.8,32.9,23.45,32.61,884.35
2024-12-07 10:11:05,24.0,33.7,23.19,32.86,884.28
2024-12-07 10:12:05,22.8,32.4,23.07,32.98,884.26
2024-12-07 10:13:05,22.8,32.4,22.92,33.22,884.26
2024-12-07 10:14:06,23.3,33.9,22.85,33.45,884.25
2024-12-07 10:15:06,23.6,33.3,22.81,33.51,884.24
2024-12-07 10:16:07,23.2,33.2,22.76,33.51,884.28
2024-12-07 10:17:07,23.0,34.3,22.74,33.64,884.27
2024-12-07 10:18:07,23.1,33.0,22.77,33.48,884.24
2024-12-07 10:19:07,22.0,32.9,22.77,33.53,884.21
2024-12-07 10:20:08,22.1,33.0,22.81,33.47,884.16
2024-12-07 10:21:08,22.5,33.8,22.8,33.42,884.23
2024-12-07 10:22:09,22.0,32.6,22.81,33.3,884.16
2024-12-07 10:23:09,23.4,32.9,22.8,33.34,884.15
2024-12-07 10:24:09,23.0,33.0,22.82,33.24,884.09
2024-12-07 10:25:09,22.5,32.5,22.83,32.9,884.19
2024-12-07 10:26:10,23.3,32.9,22.81,32.29,884.14
2024-12-07 10:27:10,23.1,32.8,22.78,32.08,884.06
2024-12-07 10:28:11,21.8,32.6,22.71,31.99,884.07
2024-12-07 10:29:11,22.8,33.5,22.69,32.83,884.01
2024-12-07 10:30:11,23.2,32.7,22.75,32.42,884.1
2024-12-07 10:31:11,21.9,32.0,22.69,32.32,884.04
2024-12-07 10:32:12,22.4,31.6,22.68,31.95,884.08
2024-12-07 10:33:12,23.5,33.1,22.66,32.49,884.18
2024-12-07 10:34:13,23.1,32.0,22.93,32.72,884.17
2024-12-07 10:35:13,22.5,32.3,23.01,32.52,884.02
2024-12-07 10:36:13,22.0,32.7,22.91,32.92,884.09
2024-12-07 10:37:13,22.3,32.4,22.87,33.1,884.08
2024-12-07 10:38:14,22.1,33.8,22.83,33.19,884.14
2024-12-07 10:39:14,23.0,33.0,22.81,33.09,884.08
2024-12-07 10:40:15,23.4,32.7,22.82,33.13,884.18
2024-12-07 10:41:15,23.3,33.4,22.83,33.14,884.09
2024-12-07 10:42:15,23.6,34.0,22.81,33.13,884.06
2024-12-07 10:43:15,23.6,32.4,22.79,33.03,884.02
2024-12-07 10:44:16,23.0,33.4,22.78,33.09,884.17
2024-12-07 10:45:16,23.0,32.7,22.79,33.23,884.05
2024-12-07 10:46:17,23.1,34.0,22.78,33.49,883.95
2024-12-07 10:47:17,22.6,33.8,22.77,33.53,883.97
2024-12-07 10:48:17,21.9,34.5,22.79,33.73,883.95
2024-12-07 10:49:17,23.5,33.8,22.81,33.73,884.05
2024-12-07 10:50:18,23.4,33.7,22.77,33.94,884.02
2024-12-07 10:51:18,22.6,33.0,22.83,33.76,884.0
2024-12-07 10:52:19,22.3,33.2,22.81,33.69,884.0
2024-12-07 10:53:19,23.7,33.1,22.8,33.71,883.96
2024-12-07 10:54:19,22.6,33.9,22.82,33.63,883.94
2024-12-07 10:55:19,23.4,33.0,22.82,33.6,883.96
2024-12-07 10:56:20,23.4,32.9,22.84,33.62,883.99
2024-12-07 10:57:20,23.2,34.3,22.86,33.62,883.96
2024-12-07 10:58:21,22.7,34.0,22.87,33.6,883.98
2024-12-07 10:59:21,23.6,33.0,22.87,33.51,883.98
2024-12-07 11:00:21,22.5,33.8,22.87,33.59,883.88
2024-12-07 11:01:21,23.3,34.3,22.89,33.7,883.91
2024-12-07 11:02:22,23.1,33.8,22.91,33.41,883.92
2024-12-07 11:03:22,23.7,33.0,22.9,33.73,883.89
2024-12-07 11:04:23,22.5,34.1,22.91,33.37,883.87
2024-12-07 11:05:23,23.0,34.2,22.88,33.44,883.87
2024-12-07 11:06:23,23.6,32.2,22.89,33.14,883.82
2024-12-07 11:07:23,23.7,33.4,22.89,33.13,883.85
2024-12-07 11:08:24,23.5,32.9,22.9,33.26,883.75
2024-12-07 11:09:24,22.7,33.8,22.92,33.36,883.73
2024-12-07 11:10:25,23.8,33.7,22.96,33.51,883.75
2024-12-07 11:11:25,23.7,32.6,22.96,33.3,883.71
2024-12-07 11:12:25,22.5,32.7,22.99,33.35,883.56
2024-12-07 11:13:25,22.3,34.1,22.99,33.17,883.56
2024-12-07 11:14:26,23.7,34.0,23.0,33.29,883.55
2024-12-07 11:15:26,23.2,32.9,23.01,33.3,883.48
2024-12-07 11:16:27,22.5,32.9,23.03,33.29,883.54
2024-12-07 11:17:27,23.0,32.2,23.29,33.01,883.56
2024-12-07 11:18:27,23.3,32.5,23.2,33.08,883.57
2024-12-07 11:19:27,23.9,32.0,23.28,32.85,883.49
2024-12-07 11:20:28,22.6,32.4,23.33,32.94,883.49
2024-12-07 11:21:28,23.8,33.5,23.21,32.78,883.39
2024-12-07 11:22:29,23.8,33.4,23.06,33.09,883.4
2024-12-07 11:23:29,23.5,32.8,23.02,33.2,883.37
2024-12-07 11:24:29,22.6,33.9,23.0,33.23,883.36
2024-12-07 11:25:29,22.8,32.5,22.99,33.29,883.3
2024-12-07 11:26:30,23.8,33.3,22.99,33.19,883.35
2024-12-07 11:27:30,22.3,32.6,22.97,33.26,883.32
2024-12-07 11:28:31,23.6,32.5,22.96,33.17,883.25
2024-12-07 11:29:31,22.3,32.3,22.97,33.09,883.29
2024-12-07 11:30:31,23.8,33.4,22.98,33.24,883.3
2024-12-07 11:31:31,22.4,33.5,23.03,33.17,883.28
2024-12-07 11:32:32,22.8,32.7,23.02,33.1,883.2
2024-12-07 11:33:32,24.1,32.8,23.2,32.94,883.28
2024-12-07 11:34:33,23.7,32.2,23.15,32.85,883.26
2024-12-07 11:35:33,23.5,34.1,23.09,33.25,883.22
2024-12-07 11:36:33,22.8,32.8,23.14,32.94,883.26
2024-12-07 11:37:33,23.2,33.4,23.47,32.7,883.26
2024-12-07 11:38:34,24.1,31.6,23.61,32.28,883.27
2024-12-07 11:39:34,23.8,32.7,23.6,32.17,883.26
2024-12-07 11:40:35,24.5,31.8,23.7,32.32,883.16
2024-12-07 11:41:35,23.8,33.5,23.53,32.6,883.14
2024-12-07 11:42:35,24.0,33.2,23.43,33.05,883.09
2024-12-07 11:43:35,23.0,32.5,23.71,32.34,883.06
2024-12-07 11:44:36,23.1,31.9,23.54,31.66,883.02
2024-12-07 11:45:36,23.8,32.4,23.69,32.51,883.04
2024-12-07 11:46:37,23.5,32.1,23.64,32.67,883.02
2024-12-07 11:47:37,23.8,31.9,23.6,32.52,883.07
2024-12-07 11:48:37,23.8,33.7,23.42,33.07,882.97
2024-12-07 11:49:37,23.4,33.0,23.55,32.24,883.0
2024-12-07 11:50:38,24.1,32.8,23.79,31.95,882.93
2024-12-07 11:51:38,23.3,32.0,23.55,32.67,882.98
2024-12-07 11:52:39,24.3,32.6,23.36,32.91,882.95
2024-12-07 11:53:39,22.4,32.9,23.27,33.11,882.92
2024-12-07 11:54:39,22.9,34.1,23.2,33.44,882.91
2024-12-07 11:55:39,23.4,33.6,23.19,33.38,882.97
2024-12-07 11:56:40,23.9,32.4,23.24,33.07,882.9
2024-12-07 11:57:40,24.4,33.6,23.5,32.79,882.82
2024-12-07 11:58:41,23.7,32.8,23.34,32.61,882.81
2024-12-07 11:59:41,22.8,32.8,23.31,32.53,882.82
2024-12-07 12:00:41,23.5,32.1,23.26,32.88,882.82
2024-12-07 12:01:41,22.7,34.0,23.23,33.2,882.75
2024-12-07 12:02:42,23.7,33.9,23.17,33.21,882.78
2024-12-07 12:03:42,22.7,32.1,23.14,32.98,882.76
2024-12-07 12:04:43,23.4,32.6,23.16,33.08,882.74
2024-12-07 12:05:43,22.8,33.7,23.17,33.05,882.75
2024-12-07 12:06:43,22.6,32.3,23.17,33.07,882.75
2024-12-07 12:07:43,23.1,33.5,23.17,33.03,882.81
2024-12-07 12:08:44,22.9,34.0,23.28,33.37,882.8
2024-12-07 12:09:44,23.8,33.8,23.26,33.29,882.77
2024-12-07 12:10:45,24.2,32.0,23.62,32.45,882.7
2024-12-07 12:11:45,24.1,33.5,23.46,32.68,882.68
2024-12-07 12:12:45,23.1,32.3,23.4,32.67,882.7
2024-12-07 12:13:45,23.0,33.0,23.43,32.71,882.77
2024-12-07 12:14:46,23.5,33.6,23.33,32.79,882.77
2024-12-07 12:15:46,22.7,32.3,23.34,33.03,882.7
2024-12-07 12:16:47,24.4,32.8,23.61,32.26,882.73
2024-12-07 12:17:47,23.0,33.2,23.7,32.36,882.81
2024-12-07 12:18:47,23.8,32.4,23.55,32.76,882.74
2024-12-07 12:19:47,23.0,32.5,23.45,32.88,882.72
2024-12-07 12:20:48,23.6,32.5,23.77,32.13,882.69
2024-12-07 12:21:48,22.9,33.1,23.72,32.57,882.74
2024-12-07 12:22:49,24.6,31.2,23.83,31.8,882.73
2024-12-07 12:23:49,24.8,31.4,24.44,30.81,882.64
2024-12-07 12:24:49,25.2,31.8,24.38,31.18,882.72
2024-12-07 12:25:49,23.3,32.4,23.86,32.57,882.72
2024-12-07 12:26:50,23.7,32.8,23.79,31.99,882.75
2024-12-07 12:27:50,24.3,32.5,23.59,32.79,882.68
2024-12-07 12:28:51,23.9,32.7,23.49,33.44,882.69
2024-12-07 12:29:51,22.9,33.4,23.42,33.53,882.73
2024-12-07 12:30:51,23.7,32.8,23.55,33.43,882.65
2024-12-07 12:31:51,24.8,31.7,23.96,32.11,882.57
2024-12-07 12:32:52,24.5,32.7,24.06,32.38,882.58
2024-12-07 12:33:52,23.7,31.2,24.4,31.09,882.55
2024-12-07 12:34:53,24.1,31.5,24.36,30.66,882.55
2024-12-07 12:35:53,24.5,30.5,24.29,30.92,882.56
2024-12-07 12:36:53,23.9,30.8,24.56,30.88,882.54
2024-12-07 12:37:53,24.8,32.2,24.48,31.85,882.53
2024-12-07 12:38:54,24.8,31.9,24.41,31.02,882.49
2024-12-07 12:39:54,24.8,31.6,24.41,31.89,882.52
2024-12-07 12:40:55,23.9,31.1,24.57,30.92,882.43
2024-12-07 12:41:55,23.4,31.3,24.18,32.21,882.42
2024-12-07 12:42:55,24.8,31.2,23.98,31.85,882.41
2024-12-07 12:43:55,24.4,32.5,24.29,31.82,882.36
2024-12-07 12:44:56,23.9,33.1,24.05,32.71,882.43
2024-12-07 12:45:56,23.6,32.5,23.88,32.88,882.38
2024-12-07 12:46:57,23.9,32.3,23.74,32.66,882.39
2024-12-07 12:47:57,24.9,33.5,24.06,32.62,882.36
2024-12-07 12:48:57,24.8,32.6,23.99,31.98,882.36
2024-12-07 12:49:57,24.4,33.4,23.77,32.92,882.38
2024-12-07 12:50:58,23.8,32.5,23.61,33.34,882.47
2024-12-07 12:51:58,23.9,32.2,23.73,32.29,882.51
2024-12-07 12:52:59,24.1,33.3,23.64,32.51,882.48
2024-12-07 12:53:59,23.4,33.1,23.51,32.69,882.49
2024-12-07 12:54:59,23.2,32.3,23.49,33.18,882.45
2024-12-07 12:55:59,24.2,32.8,23.51,32.63,882.49
2024-12-07 12:57:00,24.1,32.5,23.47,33.03,882.48
2024-12-07 12:58:00,23.6,33.0,23.43,32.84,882.43
2024-12-07 12:59:01,24.0,32.9,23.33,32.66,882.44
2024-12-07 13:00:01,23.1,33.6,23.34,32.79,882.45
2024-12-07 13:01:01,24.2,32.6,23.34,33.04,882.59
2024-12-07 13:02:01,23.6,32.8,23.29,33.05,882.49
2024-12-07 13:03:02,23.5,33.8,23.23,32.93,882.47
2024-12-07 13:04:02,23.6,31.6,23.21,32.37,882.51
2024-12-07 13:05:03,22.6,31.6,23.2,31.87,882.42
2024-12-07 13:06:03,23.4,30.4,23.19,31.01,882.52
2024-12-07 13:07:03,23.6,31.7,23.14,31.3,882.49
2024-12-07 13:08:03,22.6,32.3,23.11,31.44,882.51
2024-12-07 13:09:04,22.4,31.5,23.09,30.9,882.48
2024-12-07 13:10:04,22.8,30.2,23.08,30.74,882.49
2024-12-07 13:11:05,22.7,30.9,23.08,30.7,882.41
2024-12-07 13:12:05,24.0,31.4,23.09,30.76,882.41
2024-12-07 13:13:05,23.4,31.3,23.09,30.94,882.4
2024-12-07 13:14:05,23.3,30.4,23.13,31.09,882.45
2024-12-07 13:15:06,23.6,31.0,23.13,31.33,882.4
2024-12-07 13:16:06,23.7,30.9,23.12,31.63,882.41
2024-12-07 13:17:07,23.0,30.9,23.14,31.1,882.44
2024-12-07 13:18:07,22.4,30.8,23.11,31.3,882.37
2024-12-07 13:19:07,23.8,31.7,23.05,30.93,882.44
